Order Dt,Time,Ticket#,Dish,Qty
2022-06-07,21:00:00,T-2206316,Fruit Salad,1
2022-06-07,21:00:00,T-2206316,Liqueurs,1
2022-06-07,21:36:00,T-2206317,GardenSalad,1
2022-06-07,21:36:00,T-2206317,Tofu Dishes,1
2022-06-07,21:36:00,T-2206317,FRENCH FRIES,1
2022-06-07,21:36:00,T-2206317,rice pudding,1
2022-06-07,21:36:00,T-2206317,Wine,1
2022-06-07,22:12:00,T-2206318,Chicken Soup,1
2022-06-07,22:12:00,T-2206318,Lasagna,1
07/06/2022,22:12:00,T-2206318,Grilled Vegetables,1
07/06/2022,22:12:00,T-2206318,KeyLimePie,1
2022-06-07,22:12:00,T-2206318,Juice,3
2022-06-07,22:48:00,T-2206319,Caesar Salad,1
2022-06-07,22:48:00,T-2206319,Grilled Fish,1
2022-06-07,22:48:00,T-2206319,Fried Rice,1
2022-06-07,22:48:00,T-2206319,chocolate cake,1
2022-06-07,22:48:00,T-2206319,iced tea,1
2022-06-07,23:24:00,T-2206320,SpringRolls,1
07/06/2022,23:24:00,T-2206320,GRILLED FISH,1
2022-06-07,23:24:00,T-2206320,Naan Bread,1
2022-06-07,23:24:00,T-2206320,FruitSalad,1
2022-06-07,23:24:00,T-2206320,,1
2022-06-08,00:00:00,T-2206321,BRUSCHETTA,1
2022-06-08,00:00:00,T-2206321,LAMB CHOPS,1
2022-06-08,00:00:00,T-2206321,Fried Rice,1
08/06/2022,00:00:00,T-2206321,VariousFlavorswithToppings,1
2022-06-08,00:00:00,T-2206321,Lemonade,1
2022-06-08,00:36:00,T-2206322,Calamari Rings,1
08/06/2022,00:36:00,T-2206322,Ravioli,1
2022-06-08,00:36:00,T-2206322,Grilled Vegetables,4
2022-06-08,00:36:00,T-2206322,CHOCOLATE PUDDING,1
2022-06-08,00:36:00,T-2206322,Liqueurs,1
2022-06-08,01:12:00,T-2206323,Spring Rolls,1
2022-06-08,01:12:00,T-2206323,STEAKS,1
2022-06-08,01:12:00,T-2206323,grilled vegetables,1
2022-06-08,01:12:00,T-2206323,Sliced Fruits,1
2022-06-08,01:12:00,T-2206323,Vodka,1
2022-06-08,01:48:00,T-2206324,Shrimp Cocktail,1
2022-06-08,01:48:00,T-2206324,Fettuccine,2
2022-06-08,01:48:00,T-2206324,,1
08/06/2022,01:48:00,T-2206324,,1
2022-06-08,01:48:00,T-2206324,Lemonade,2
08/06/2022,02:24:00,T-2206325,CALAMARI RINGS,1
2022-06-08,02:24:00,T-2206325,Lamb Chops,1
2022-06-08,02:24:00,T-2206325,DINNER ROLLS,2
08/06/2022,02:24:00,T-2206325,Sliced Fruits,1
2022-06-08,02:24:00,T-2206325,Soda,1
2022-06-08,03:00:00,T-2206326,CAESAR SALAD,1
08/06/2022,03:00:00,T-2206326,Fettuccine,1
2022-06-08,03:00:00,T-2206326,FriedRice,1
2022-06-08,03:00:00,T-2206326,ChocolatePudding,3
2022-06-08,03:00:00,T-2206326,LIQUEURS,1
2022-06-08,03:36:00,T-2206327,Seafood Skewers,1
08/06/2022,03:36:00,T-2206327,Turkey Dishes,1
2022-06-08,03:36:00,T-2206327,plain rice,2
2022-06-08,03:36:00,T-2206327,CHERRY PIE,3
2022-06-08,03:36:00,T-2206327,Whiskey,1
2022-06-08,04:12:00,T-2206328,Caesar Salad,1
2022-06-08,04:12:00,T-2206328,Fried Fish,2
08/06/2022,04:12:00,T-2206328,GARLIC BREAD,1
2022-06-08,04:12:00,T-2206328,Cherry Pie,1
08/06/2022,04:12:00,T-2206328,vodka,3
2022-06-08,04:48:00,T-2206329,samosas,2
2022-06-08,04:48:00,T-2206329,Fried Fish,2
08/06/2022,04:48:00,T-2206329,GRILLED VEGETABLES,3
2022-06-08,04:48:00,T-2206329,FruitPlatter,1
08/06/2022,04:48:00,T-2206329,Lemonade,1
2022-06-08,05:24:00,T-2206330,CHICKEN SOUP,1
2022-06-08,05:24:00,T-2206330,Lamb Chops,2
2022-06-08,05:24:00,T-2206330,Roasted Potatoes,1
2022-06-08,05:24:00,T-2206330,Sliced Fruits,1
2022-06-08,05:24:00,T-2206330,Vodka,1
2022-06-08,06:00:00,T-2206331,Spring Rolls,1
2022-06-08,06:00:00,T-2206331,Steaks,1
2022-06-08,06:00:00,T-2206331,MixedVegetableMedley,1
2022-06-08,06:00:00,T-2206331,RICE PUDDING,1
2022-06-08,06:00:00,T-2206331,vodka,1
2022-06-08,06:36:00,T-2206332,SAMOSAS,1
2022-06-08,06:36:00,T-2206332,roasted duck,1
2022-06-08,06:36:00,T-2206332,FRIED RICE,1
2022-06-08,06:36:00,T-2206332,Chocolate Pudding,1
2022-06-08,06:36:00,T-2206332,Coffee,1
2022-06-08,07:12:00,T-2206333,SHRIMP COCKTAIL,1
2022-06-08,07:12:00,T-2206333,Salads,1
2022-06-08,07:12:00,T-2206333,MIXED VEGETABLE MEDLEY,1
2022-06-08,07:12:00,T-2206333,ApplePie,1
2022-06-08,07:12:00,T-2206333,Wine,1
2022-06-08,07:48:00,T-2206334,Bruschetta,1
2022-06-08,07:48:00,T-2206334,Lamb Chops,1
2022-06-08,07:48:00,T-2206334,,1
2022-06-08,07:48:00,T-2206334,Fruit Platter,3
2022-06-08,07:48:00,T-2206334,Beer,1
08/06/2022,08:24:00,T-2206335,Bruschetta,1
2022-06-08,08:24:00,T-2206335,Seafood Pasta,1
08/06/2022,08:24:00,T-2206335,Dinner Rolls,3
2022-06-08,08:24:00,T-2206335,,1
2022-06-08,08:24:00,T-2206335,Cocktails,1
2022-06-08,09:00:00,T-2206336,GARDEN SALAD,1
08/06/2022,09:00:00,T-2206336,steaks,2
08/06/2022,09:00:00,T-2206336,RoastedPotatoes,1
2022-06-08,09:00:00,T-2206336,apple pie,1
2022-06-08,09:00:00,T-2206336,Whiskey,1
2022-06-08,09:36:00,T-2206337,Chicken Soup,1
2022-06-08,09:36:00,T-2206337,Ravioli,1
2022-06-08,09:36:00,T-2206337,Plain Rice,2
2022-06-08,09:36:00,T-2206337,Key Lime Pie,2
08/06/2022,09:36:00,T-2206337,Beer,1
2022-06-08,10:12:00,T-2206338,Calamari Rings,2
2022-06-08,10:12:00,T-2206338,Steaks,2
2022-06-08,10:12:00,T-2206338,FrenchFries,1
2022-06-08,10:12:00,T-2206338,Chocolate Pudding,1
2022-06-08,10:12:00,T-2206338,Coffee,1
2022-06-08,10:48:00,T-2206339,GARDEN SALAD,1
08/06/2022,10:48:00,T-2206339,Fettuccine,1
2022-06-08,10:48:00,T-2206339,pilaf,2
2022-06-08,10:48:00,T-2206339,Various Flavors with Toppings,1
08/06/2022,10:48:00,T-2206339,Beer,2
2022-06-08,11:24:00,T-2206340,samosas,1
2022-06-08,11:24:00,T-2206340,ChickenBreast,1
2022-06-08,11:24:00,T-2206340,GarlicBread,1
2022-06-08,11:24:00,T-2206340,rice pudding,1
08/06/2022,11:24:00,T-2206340,Liqueurs,1
2022-06-08,12:00:00,T-2206341,ShrimpCocktail,1
08/06/2022,12:00:00,T-2206341,Pork Chops,1
2022-06-08,12:00:00,T-2206341,FriedRice,2
2022-06-08,12:00:00,T-2206341,tiramisu,2
08/06/2022,12:00:00,T-2206341,Lemonade,1
2022-06-08,12:36:00,T-2206342,Spring Rolls,1
2022-06-08,12:36:00,T-2206342,ravioli,1
2022-06-08,12:36:00,T-2206342,Grilled Vegetables,2
2022-06-08,12:36:00,T-2206342,TIRAMISU,1
2022-06-08,12:36:00,T-2206342,Juice,1
2022-06-08,13:12:00,T-2206343,Tomato Soup,1
2022-06-08,13:12:00,T-2206343,SushiRolls,1
2022-06-08,13:12:00,T-2206343,fried rice,1
2022-06-08,13:12:00,T-2206343,Fruit Platter,2
2022-06-08,13:12:00,T-2206343,soda,1
2022-06-08,13:48:00,T-2206344,calamari rings,1
2022-06-08,13:48:00,T-2206344,lasagna,2
2022-06-08,13:48:00,T-2206344,GARLIC BREAD,1
2022-06-08,13:48:00,T-2206344,KeyLimePie,1
2022-06-08,13:48:00,T-2206344,Beer,1
2022-06-08,14:24:00,T-2206345,Tomato Soup,1
2022-06-08,14:24:00,T-2206345,Turkey Dishes,2
08/06/2022,14:24:00,T-2206345,ROASTED POTATOES,1
2022-06-08,14:24:00,T-2206345,Various Flavors with Toppings,1
2022-06-08,14:24:00,T-2206345,Liqueurs,1
2022-06-08,15:00:00,T-2206346,SAMOSAS,1
2022-06-08,15:00:00,T-2206346,Vegetable Stir-Fry,1
2022-06-08,15:00:00,T-2206346,PILAF,2
2022-06-08,15:00:00,T-2206346,,2
08/06/2022,15:00:00,T-2206346,Soda,2
2022-06-08,15:36:00,T-2206347,Calamari Rings,2
2022-06-08,15:36:00,T-2206347,Sushi Rolls,1
08/06/2022,15:36:00,T-2206347,garlic bread,1
08/06/2022,15:36:00,T-2206347,Cheesecake,2
2022-06-08,15:36:00,T-2206347,ICED TEA,2
2022-06-08,16:12:00,T-2206348,Chicken Soup,3
08/06/2022,16:12:00,T-2206348,Lamb Chops,1
2022-06-08,16:12:00,T-2206348,Grilled Vegetables,1
2022-06-08,16:12:00,T-2206348,fruit platter,1
08/06/2022,16:12:00,T-2206348,IcedTea,1
2022-06-08,16:48:00,T-2206349,CAESAR SALAD,1
2022-06-08,16:48:00,T-2206349,RAVIOLI,1
2022-06-08,16:48:00,T-2206349,MASHED POTATOES,1
2022-06-08,16:48:00,T-2206349,cherry pie,3
2022-06-08,16:48:00,T-2206349,Liqueurs,1
2022-06-08,17:24:00,T-2206350,Caesar Salad,1
2022-06-08,17:24:00,T-2206350,PORK CHOPS,1
2022-06-08,17:24:00,T-2206350,RoastedPotatoes,1
2022-06-08,17:24:00,T-2206350,Carrot Cake,4
2022-06-08,17:24:00,T-2206350,,1
2022-06-08,18:00:00,T-2206351,SHRIMP COCKTAIL,1
08/06/2022,18:00:00,T-2206351,Vegetable Stir-Fry,1
2022-06-08,18:00:00,T-2206351,Grilled Vegetables,1
2022-06-08,18:00:00,T-2206351,Tiramisu,2
2022-06-08,18:00:00,T-2206351,Lemonade,1
2022-06-08,18:36:00,T-2206352,caesar salad,1
08/06/2022,18:36:00,T-2206352,GrilledFish,2
2022-06-08,18:36:00,T-2206352,Potato Wedges,3
2022-06-08,18:36:00,T-2206352,Key Lime Pie,2
2022-06-08,18:36:00,T-2206352,Lemonade,1
2022-06-08,19:12:00,T-2206353,Garden Salad,1
2022-06-08,19:12:00,T-2206353,steaks,1
08/06/2022,19:12:00,T-2206353,GRILLED VEGETABLES,1
2022-06-08,19:12:00,T-2206353,Chocolate Pudding,3
2022-06-08,19:12:00,T-2206353,,1
2022-06-08,19:48:00,T-2206354,Shrimp Cocktail,1
2022-06-08,19:48:00,T-2206354,Lasagna,1
2022-06-08,19:48:00,T-2206354,Plain Rice,1
2022-06-08,19:48:00,T-2206354,Sliced Fruits,1
2022-06-08,19:48:00,T-2206354,Soda,1
2022-06-08,20:24:00,T-2206355,CalamariRings,2
2022-06-08,20:24:00,T-2206355,ROASTED DUCK,1
08/06/2022,20:24:00,T-2206355,Naan Bread,1
08/06/2022,20:24:00,T-2206355,,1
2022-06-08,20:24:00,T-2206355,Cocktails,1
08/06/2022,21:00:00,T-2206356,BRUSCHETTA,1
2022-06-08,21:00:00,T-2206356,vegetarian pasta,1
2022-06-08,21:00:00,T-2206356,,2
08/06/2022,21:00:00,T-2206356,Cherry Pie,1
2022-06-08,21:00:00,T-2206356,Soda,1
2022-06-08,21:36:00,T-2206357,Bruschetta,1
2022-06-08,21:36:00,T-2206357,SeafoodPasta,1
2022-06-08,21:36:00,T-2206357,PlainRice,1
2022-06-08,21:36:00,T-2206357,Cheesecake,1
2022-06-08,21:36:00,T-2206357,Coffee,1
2022-06-08,22:12:00,T-2206358,shrimp cocktail,1
2022-06-08,22:12:00,T-2206358,Salads,1
08/06/2022,22:12:00,T-2206358,Grilled Vegetables,1
2022-06-08,22:12:00,T-2206358,FRUIT SALAD,1
2022-06-08,22:12:00,T-2206358,Vodka,1
2022-06-08,22:48:00,T-2206359,TomatoSoup,1
2022-06-08,22:48:00,T-2206359,Pork Chops,1
2022-06-08,22:48:00,T-2206359,mixed vegetable medley,1
2022-06-08,22:48:00,T-2206359,CarrotCake,1
2022-06-08,22:48:00,T-2206359,Whiskey,1
2022-06-08,23:24:00,T-2206360,Samosas,1
2022-06-08,23:24:00,T-2206360,Vegetarian Pasta,1
2022-06-08,23:24:00,T-2206360,ROASTED POTATOES,1
2022-06-08,23:24:00,T-2206360,Key Lime Pie,2
2022-06-08,23:24:00,T-2206360,ICED TEA,1
2022-06-09,00:00:00,T-2206361,Bruschetta,1
2022-06-09,00:00:00,T-2206361,CHICKEN BREAST,3
09/06/2022,00:00:00,T-2206361,Potato Wedges,2
2022-06-09,00:00:00,T-2206361,,2
2022-06-09,00:00:00,T-2206361,Vodka,1
2022-06-09,00:36:00,T-2206362,Spring Rolls,1
09/06/2022,00:36:00,T-2206362,Burgers,1
2022-06-09,00:36:00,T-2206362,ROASTED POTATOES,1
2022-06-09,00:36:00,T-2206362,CHERRY PIE,1
2022-06-09,00:36:00,T-2206362,SODA,2
2022-06-09,01:12:00,T-2206363,Chicken Soup,1
2022-06-09,01:12:00,T-2206363,fried fish,1
2022-06-09,01:12:00,T-2206363,French Fries,2
2022-06-09,01:12:00,T-2206363,Cheesecake,1
2022-06-09,01:12:00,T-2206363,Soda,1
2022-06-09,01:48:00,T-2206364,Bruschetta,2
2022-06-09,01:48:00,T-2206364,Lasagna,1
2022-06-09,01:48:00,T-2206364,steamed vegetables,3
2022-06-09,01:48:00,T-2206364,KEY LIME PIE,1
2022-06-09,01:48:00,T-2206364,Vodka,1
2022-06-09,02:24:00,T-2206365,Bruschetta,1
2022-06-09,02:24:00,T-2206365,Grilled Fish,1
2022-06-09,02:24:00,T-2206365,Mixed Vegetable Medley,1
2022-06-09,02:24:00,T-2206365,,3
09/06/2022,02:24:00,T-2206365,,1
2022-06-09,03:00:00,T-2206366,Seafood Skewers,1
2022-06-09,03:00:00,T-2206366,PORK CHOPS,1
09/06/2022,03:00:00,T-2206366,grilled vegetables,1
2022-06-09,03:00:00,T-2206366,,1
2022-06-09,03:00:00,T-2206366,Cocktails,4
2022-06-09,03:36:00,T-2206367,bruschetta,1
2022-06-09,03:36:00,T-2206367,RAVIOLI,1
09/06/2022,03:36:00,T-2206367,grilled vegetables,1
2022-06-09,03:36:00,T-2206367,CHEESECAKE,1
09/06/2022,03:36:00,T-2206367,Beer,3
2022-06-09,04:12:00,T-2206368,SEAFOOD SKEWERS,1
2022-06-09,04:12:00,T-2206368,PORK CHOPS,2
2022-06-09,04:12:00,T-2206368,steamed vegetables,1
09/06/2022,04:12:00,T-2206368,Key Lime Pie,1
2022-06-09,04:12:00,T-2206368,Coffee,1
2022-06-09,04:48:00,T-2206369,Chicken Soup,1
2022-06-09,04:48:00,T-2206369,Fried Fish,1
2022-06-09,04:48:00,T-2206369,dinner rolls,1
2022-06-09,04:48:00,T-2206369,APPLE PIE,1
09/06/2022,04:48:00,T-2206369,SODA,1
2022-06-09,05:24:00,T-2206370,Tomato Soup,1
2022-06-09,05:24:00,T-2206370,fried fish,1
2022-06-09,05:24:00,T-2206370,Mixed Vegetable Medley,1
09/06/2022,05:24:00,T-2206370,sliced fruits,1
2022-06-09,05:24:00,T-2206370,,1
09/06/2022,06:00:00,T-2206371,CAESAR SALAD,1
2022-06-09,06:00:00,T-2206371,Burgers,1
09/06/2022,06:00:00,T-2206371,Naan Bread,1
09/06/2022,06:00:00,T-2206371,Key Lime Pie,3
2022-06-09,06:00:00,T-2206371,COCKTAILS,1
2022-06-09,06:36:00,T-2206372,Calamari Rings,1
2022-06-09,06:36:00,T-2206372,Fried Fish,2
09/06/2022,06:36:00,T-2206372,steamed vegetables,2
2022-06-09,06:36:00,T-2206372,,4
09/06/2022,06:36:00,T-2206372,,1
2022-06-09,07:12:00,T-2206373,Caesar Salad,1
09/06/2022,07:12:00,T-2206373,Vegetable Stir-Fry,1
2022-06-09,07:12:00,T-2206373,STEAMED VEGETABLES,1
09/06/2022,07:12:00,T-2206373,SLICED FRUITS,1
2022-06-09,07:12:00,T-2206373,Juice,1
2022-06-09,07:48:00,T-2206374,Tomato Soup,1
2022-06-09,07:48:00,T-2206374,Roasted Duck,1
2022-06-09,07:48:00,T-2206374,Steamed Vegetables,1
2022-06-09,07:48:00,T-2206374,,1
2022-06-09,07:48:00,T-2206374,SODA,1
2022-06-09,08:24:00,T-2206375,Calamari Rings,1
09/06/2022,08:24:00,T-2206375,Steaks,1
2022-06-09,08:24:00,T-2206375,PILAF,2
2022-06-09,08:24:00,T-2206375,Chocolate Pudding,1
2022-06-09,08:24:00,T-2206375,Liqueurs,1
2022-06-09,09:00:00,T-2206376,TOMATO SOUP,1
09/06/2022,09:00:00,T-2206376,LambChops,1
2022-06-09,09:00:00,T-2206376,PotatoWedges,1
2022-06-09,09:00:00,T-2206376,SLICED FRUITS,1
2022-06-09,09:00:00,T-2206376,coffee,1
2022-06-09,09:36:00,T-2206377,chicken soup,1
2022-06-09,09:36:00,T-2206377,CHICKEN BREAST,1
2022-06-09,09:36:00,T-2206377,ROASTED POTATOES,3
2022-06-09,09:36:00,T-2206377,RicePudding,1
09/06/2022,09:36:00,T-2206377,liqueurs,1
2022-06-09,10:12:00,T-2206378,SAMOSAS,1
2022-06-09,10:12:00,T-2206378,TURKEY DISHES,1
09/06/2022,10:12:00,T-2206378,Naan Bread,1
09/06/2022,10:12:00,T-2206378,Chocolate Pudding,1
2022-06-09,10:12:00,T-2206378,JUICE,1
2022-06-09,10:48:00,T-2206379,Garden Salad,1
09/06/2022,10:48:00,T-2206379,chicken breast,1
2022-06-09,10:48:00,T-2206379,steamed vegetables,1
2022-06-09,10:48:00,T-2206379,,2
2022-06-09,10:48:00,T-2206379,juice,2
09/06/2022,11:24:00,T-2206380,GARDEN SALAD,1
2022-06-09,11:24:00,T-2206380,Sushi Rolls,1
2022-06-09,11:24:00,T-2206380,Steamed Vegetables,1
2022-06-09,11:24:00,T-2206380,Various Flavors with Toppings,1
2022-06-09,11:24:00,T-2206380,Lemonade,3
09/06/2022,12:00:00,T-2206381,shrimp cocktail,1
2022-06-09,12:00:00,T-2206381,VegetableStir-Fry,1
2022-06-09,12:00:00,T-2206381,Steamed Vegetables,2
2022-06-09,12:00:00,T-2206381,,1
2022-06-09,12:00:00,T-2206381,vodka,1
09/06/2022,12:36:00,T-2206382,Seafood Skewers,1
2022-06-09,12:36:00,T-2206382,FriedFish,2
2022-06-09,12:36:00,T-2206382,Dinner Rolls,1
2022-06-09,12:36:00,T-2206382,Key Lime Pie,1
09/06/2022,12:36:00,T-2206382,Iced Tea,1
09/06/2022,13:12:00,T-2206383,SHRIMP COCKTAIL,1
09/06/2022,13:12:00,T-2206383,Tofu Dishes,1
2022-06-09,13:12:00,T-2206383,roasted potatoes,1
2022-06-09,13:12:00,T-2206383,Fruit Platter,1
09/06/2022,13:12:00,T-2206383,Liqueurs,1
2022-06-09,13:48:00,T-2206384,caesar salad,2
09/06/2022,13:48:00,T-2206384,sushi rolls,1
2022-06-09,13:48:00,T-2206384,GARLIC BREAD,1
09/06/2022,13:48:00,T-2206384,Chocolate Cake,2
2022-06-09,13:48:00,T-2206384,Juice,1
2022-06-09,14:24:00,T-2206385,BRUSCHETTA,1
09/06/2022,14:24:00,T-2206385,Seafood Pasta,1
2022-06-09,14:24:00,T-2206385,Plain Rice,2
2022-06-09,14:24:00,T-2206385,Rice Pudding,2
2022-06-09,14:24:00,T-2206385,Wine,1
2022-06-09,15:00:00,T-2206386,Calamari Rings,1
2022-06-09,15:00:00,T-2206386,Steaks,1
2022-06-09,15:00:00,T-2206386,Pilaf,1
2022-06-09,15:00:00,T-2206386,,3
09/06/2022,15:00:00,T-2206386,Beer,1
2022-06-09,15:36:00,T-2206387,Bruschetta,1
2022-06-09,15:36:00,T-2206387,VegetableStir-Fry,1
2022-06-09,15:36:00,T-2206387,Pilaf,1
2022-06-09,15:36:00,T-2206387,fruit salad,2
09/06/2022,15:36:00,T-2206387,Iced Tea,1
2022-06-09,16:12:00,T-2206388,samosas,1
2022-06-09,16:12:00,T-2206388,ravioli,1
09/06/2022,16:12:00,T-2206388,fried rice,1
2022-06-09,16:12:00,T-2206388,ApplePie,1
2022-06-09,16:12:00,T-2206388,vodka,1
2022-06-09,16:48:00,T-2206389,CALAMARI RINGS,1
2022-06-09,16:48:00,T-2206389,ravioli,1
2022-06-09,16:48:00,T-2206389,Roasted Potatoes,3
09/06/2022,16:48:00,T-2206389,Rice Pudding,1
2022-06-09,16:48:00,T-2206389,Vodka,1
2022-06-09,17:24:00,T-2206390,Calamari Rings,1
2022-06-09,17:24:00,T-2206390,Fettuccine,1
2022-06-09,17:24:00,T-2206390,DinnerRolls,2
2022-06-09,17:24:00,T-2206390,CHERRY PIE,1
2022-06-09,17:24:00,T-2206390,WHISKEY,2
2022-06-09,18:00:00,T-2206391,Calamari Rings,1
09/06/2022,18:00:00,T-2206391,SPAGHETTI,1
2022-06-09,18:00:00,T-2206391,MIXED VEGETABLE MEDLEY,1
2022-06-09,18:00:00,T-2206391,CHOCOLATE CAKE,1
09/06/2022,18:00:00,T-2206391,Coffee,1
2022-06-09,18:36:00,T-2206392,Samosas,1
09/06/2022,18:36:00,T-2206392,TOFU DISHES,2
2022-06-09,18:36:00,T-2206392,pilaf,1
2022-06-09,18:36:00,T-2206392,Fruit Salad,1
2022-06-09,18:36:00,T-2206392,Beer,1
2022-06-09,19:12:00,T-2206393,SAMOSAS,1
2022-06-09,19:12:00,T-2206393,Sushi Rolls,1
09/06/2022,19:12:00,T-2206393,French Fries,1
2022-06-09,19:12:00,T-2206393,Chocolate Pudding,1
09/06/2022,19:12:00,T-2206393,IcedTea,2
2022-06-09,19:48:00,T-2206394,SpringRolls,1
09/06/2022,19:48:00,T-2206394,Sushi Rolls,2
2022-06-09,19:48:00,T-2206394,Potato Wedges,1
2022-06-09,19:48:00,T-2206394,Cheesecake,1
2022-06-09,19:48:00,T-2206394,vodka,1
2022-06-09,20:24:00,T-2206395,Samosas,1
09/06/2022,20:24:00,T-2206395,Fried Fish,1
09/06/2022,20:24:00,T-2206395,Potato Wedges,2
2022-06-09,20:24:00,T-2206395,Sliced Fruits,1
2022-06-09,20:24:00,T-2206395,Iced Tea,1
2022-06-09,21:00:00,T-2206396,tomato soup,1
2022-06-09,21:00:00,T-2206396,Pork Chops,1
2022-06-09,21:00:00,T-2206396,GARLIC BREAD,1
2022-06-09,21:00:00,T-2206396,Rice Pudding,1
09/06/2022,21:00:00,T-2206396,vodka,2
2022-06-09,21:36:00,T-2206397,Caesar Salad,1
2022-06-09,21:36:00,T-2206397,steaks,1
2022-06-09,21:36:00,T-2206397,Mixed Vegetable Medley,1
2022-06-09,21:36:00,T-2206397,,2
2022-06-09,21:36:00,T-2206397,Cocktails,1
2022-06-09,22:12:00,T-2206398,samosas,1
2022-06-09,22:12:00,T-2206398,Lamb Chops,1
2022-06-09,22:12:00,T-2206398,STEAMED VEGETABLES,2
09/06/2022,22:12:00,T-2206398,Various Flavors with Toppings,1
09/06/2022,22:12:00,T-2206398,Cocktails,3
09/06/2022,22:48:00,T-2206399,Garden Salad,1
2022-06-09,22:48:00,T-2206399,Salads,2
2022-06-09,22:48:00,T-2206399,plain rice,1
2022-06-09,22:48:00,T-2206399,Fruit Salad,1
09/06/2022,22:48:00,T-2206399,Vodka,1
2022-06-09,23:24:00,T-2206400,bruschetta,1
2022-06-09,23:24:00,T-2206400,FriedFish,3
09/06/2022,23:24:00,T-2206400,Fried Rice,1
2022-06-09,23:24:00,T-2206400,custard,1
2022-06-09,23:24:00,T-2206400,,2
2022-06-10,00:00:00,T-2206401,BRUSCHETTA,1
2022-06-10,00:00:00,T-2206401,VEGETARIAN PASTA,2
2022-06-10,00:00:00,T-2206401,Mashed Potatoes,1
10/06/2022,00:00:00,T-2206401,cherry pie,3
2022-06-10,00:00:00,T-2206401,iced tea,3
10/06/2022,00:36:00,T-2206402,Shrimp Cocktail,2
2022-06-10,00:36:00,T-2206402,TURKEY DISHES,2
2022-06-10,00:36:00,T-2206402,Plain Rice,1
2022-06-10,00:36:00,T-2206402,FruitSalad,1
10/06/2022,00:36:00,T-2206402,,2
2022-06-10,01:12:00,T-2206403,Calamari Rings,1
2022-06-10,01:12:00,T-2206403,Spaghetti,2
2022-06-10,01:12:00,T-2206403,french fries,2
2022-06-10,01:12:00,T-2206403,Key Lime Pie,3
10/06/2022,01:12:00,T-2206403,,1
10/06/2022,01:48:00,T-2206404,Spring Rolls,1
2022-06-10,01:48:00,T-2206404,vegetarian pasta,2
2022-06-10,01:48:00,T-2206404,Fried Rice,1
2022-06-10,01:48:00,T-2206404,VariousFlavorswithToppings,1
2022-06-10,01:48:00,T-2206404,SODA,1
10/06/2022,02:24:00,T-2206405,CalamariRings,2
2022-06-10,02:24:00,T-2206405,roasted duck,1
2022-06-10,02:24:00,T-2206405,Garlic Bread,1
2022-06-10,02:24:00,T-2206405,Key Lime Pie,3
2022-06-10,02:24:00,T-2206405,Iced Tea,1
2022-06-10,03:00:00,T-2206406,Spring Rolls,1
2022-06-10,03:00:00,T-2206406,Turkey Dishes,1
2022-06-10,03:00:00,T-2206406,MIXED VEGETABLE MEDLEY,2
2022-06-10,03:00:00,T-2206406,FRUIT PLATTER,2
2022-06-10,03:00:00,T-2206406,Wine,1
2022-06-10,03:36:00,T-2206407,TOMATO SOUP,1
2022-06-10,03:36:00,T-2206407,Ravioli,3
2022-06-10,03:36:00,T-2206407,NAAN BREAD,1
2022-06-10,03:36:00,T-2206407,Fruit Salad,2
10/06/2022,03:36:00,T-2206407,,1
10/06/2022,04:12:00,T-2206408,TomatoSoup,1
2022-06-10,04:12:00,T-2206408,Fettuccine,4
2022-06-10,04:12:00,T-2206408,POTATO WEDGES,1
10/06/2022,04:12:00,T-2206408,Chocolate Pudding,2
2022-06-10,04:12:00,T-2206408,Iced Tea,2
2022-06-10,04:48:00,T-2206409,Garden Salad,1
10/06/2022,04:48:00,T-2206409,fried fish,3
10/06/2022,04:48:00,T-2206409,,1
2022-06-10,04:48:00,T-2206409,ApplePie,1
2022-06-10,04:48:00,T-2206409,Juice,1
2022-06-10,05:24:00,T-2206410,Garden Salad,1
10/06/2022,05:24:00,T-2206410,Chicken Breast,2
2022-06-10,05:24:00,T-2206410,FRENCH FRIES,2
2022-06-10,05:24:00,T-2206410,Apple Pie,3
2022-06-10,05:24:00,T-2206410,Coffee,2
2022-06-10,06:00:00,T-2206411,CaesarSalad,1
2022-06-10,06:00:00,T-2206411,Burgers,2
2022-06-10,06:00:00,T-2206411,Pilaf,2
2022-06-10,06:00:00,T-2206411,Carrot Cake,2
2022-06-10,06:00:00,T-2206411,LIQUEURS,1
2022-06-10,06:36:00,T-2206412,Tomato Soup,1
2022-06-10,06:36:00,T-2206412,Lasagna,2
2022-06-10,06:36:00,T-2206412,FrenchFries,5
2022-06-10,06:36:00,T-2206412,apple pie,2
2022-06-10,06:36:00,T-2206412,ICED TEA,1
2022-06-10,07:12:00,T-2206413,Seafood Skewers,1
2022-06-10,07:12:00,T-2206413,Ravioli,3
2022-06-10,07:12:00,T-2206413,Potato Wedges,3
2022-06-10,07:12:00,T-2206413,FRUIT PLATTER,1
2022-06-10,07:12:00,T-2206413,Soda,1
2022-06-10,07:48:00,T-2206414,spring rolls,1
2022-06-10,07:48:00,T-2206414,Fettuccine,4
2022-06-10,07:48:00,T-2206414,Steamed Vegetables,2
2022-06-10,07:48:00,T-2206414,Carrot Cake,3
2022-06-10,07:48:00,T-2206414,water,1
2022-06-10,08:24:00,T-2206415,Seafood Skewers,2
2022-06-10,08:24:00,T-2206415,vegetarian pasta,2
